Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Kuwait,KWT,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.002674,8.374905,7.072757,..,1.39945,2.624217,1.204653,0.8021681,0.0283464,0.4369452,0.426863,0.0012648,0.4918373,..,..,..,..,..,0.0616025,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,9.919893,10.09368,11.08945,14.12198,13.65015,13.35867,10.63106,12.00137,15.43545,9.223708,14.36192,24.00708,30.15082,36.19586,30.5316,33.96331,52.43924,72.18744,71.78504,72.43131,73.42704,93.5456,91.09577,103.828,91.20525,..,211.6812,129.395,97.02779,99.42548,96.47272,82.15525,94.35194,113.0943,98.99234,76.74304,88.42175,86.36465,80.84528,72.06391,61.37259,58.56277,67.42877,65.38428,85.37326,80.41421,65.24516,59.20039,62.7939,71.01579,103.0908,115.1304,112.5174,100.1734,..,..,..
Kuwait,KWT,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,9.91989,10.0937,11.0894,14.122,13.6502,13.3587,10.6311,12.0014,15.4354,9.22371,14.3619,24.0071,30.1508,36.1959,30.5316,33.9633,52.4392,72.1874,71.785,72.4313,73.427,93.5456,83.0214,90.8456,73.7082,..,26.7301,17.7242,17.1625,23.0786,30.0263,33.6522,46.968,60.7298,54.6921,45.3895,56.6305,58.3371,59.4646,56.3645,50.9327,49.9541,59.5794,57.2649,79.0719,74.6392,60.7902,55.7433,59.752,67.6408,98.5108,105.187,98.6991,90.9191,..,..,..
Kuwait,KWT,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,28.8251,35.73771,36.88073,40.63092,38.33165,35.65234,30.30829,33.71585,33.43308,17.95437,25.55492,31.77592,38.72091,45.73787,33.08138,36.91513,57.8545,73.24663,80.5153,80.46453,78.91237,98.22577,84.06903,96.99474,82.1403,..,192.2391,103.9818,88.46797,91.36722,90.89094,77.74761,82.72237,95.57326,83.73229,70.55305,86.06095,83.22959,72.90321,66.70901,55.46619,54.02392,58.27777,55.4021,81.6356,77.49359,65.26839,60.63085,65.64569,72.63691,99.31934,107.4772,100.454,91.70341,..,..,..
Kyrgyz Republic,KGZ,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.69128,16.71371,14.57624,14.45213,11.87182,9.400547,8.438984,9.474703,8.110315,7.117551,6.535926,5.4546,4.346959,3.060381,3.714501,3.573202,2.088663,0.9342313,0.5996736,0.5341293,0.4463426,0.1990123,0.1735673,0.1569519,0.2139946,0.6537377,0.6206266
Kyrgyz Republic,KGZ,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.05573,9.055058,4.466967,6.383179,5.329091,4.407813,4.421838,4.903635,5.614094,8.024135,9.174903,11.43624,16.15777,14.84795,14.30735,14.43697,13.0026,15.17237,17.40333,22.17483,24.036,22.07617,23.28893,25.20026,26.84079,30.11982,28.3793
Kyrgyz Republic,KGZ,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.5392,8.65932,3.47455,5.3487,5.10138,4.16149,3.829,4.1783,4.78399,7.07665,7.9467,10.5576,6.35105,13.7739,13.7283,13.6445,11.4883,13.3711,15.6625,20.052,22.8153,20.6134,21.4015,23.3748,24.6141,28.2916,..
Kyrgyz Republic,KGZ,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.20189,13.62569,13.73389,14.49054,13.58331,11.31799,11.1446,14.62655,17.52856,20.57881,21.16029,28.42474,30.35997,25.62315,28.99631,31.40539,27.80799,31.72047,34.0289,32.37259,33.24313,34.42816,36.45179,35.83808,37.19026,47.66798,46.9868
Lao PDR,LAO,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.365842,1.895854,1.092962,1.660352,1.348896,1.881477,1.523853,1.681589,4.654915,6.539404,5.477432,4.750096,5.249653,5.552488,4.281187,3.651164,2.112576,2.469793,2.632874,3.48282,6.517208,7.292209,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.064136,6.513223,5.50291,6.554977,8.450683,12.13261,11.17109,11.99701,15.85517,14.43181,9.310549,10.11179,12.17994,11.11176,9.615468,9.211246,10.25586,8.322179,9.478473,12.26976,19.27228,23.70623,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.05765,0.962945,2.95123,4.66605,6.93081,8.92282,9.08005,9.0219,12.9736,12.6188,8.44135,8.93173,9.58686,8.51205,6.91912,6.71333,7.35478,5.87385,6.54326,9.56628,17.2418,20.9193,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.876051,7.237839,7.10931,9.467806,13.23323,14.98763,13.61891,14.19311,18.44448,20.50781,14.95246,16.53862,16.33564,19.96043,19.91759,20.57884,19.07634,20.08524,24.10189,24.29268,30.82413,36.1878,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (IDA total),DLA,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (IDA total),DLA,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (IDA total),DLA,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (IDA total),DLA,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.380411,0.6785239,1.921779,1.916197,1.308924,1.522082,0.8251778,1.288603,0.9216461,1.192488,1.031045,..,..,..,..,..,..,..,..,..,2.120289,2.979742,3.820721,4.22933,4.878093,8.972457,10.91385
Latvia,LVA,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.96806,11.43566,13.37817,15.56799,18.11223,22.54985,30.36286,35.49331,43.3025,52.431,67.622,83.64346,84.10447,91.84193,..,99.11002,83.66795,68.28448,61.65104,54.47011,52.31131,50.98275,45.67818,39.06899,36.39481,37.72981,35.37948
Latvia,LVA,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.6761,80.1767,64.6903,58.2311,51.3379,48.3068,46.7023,42.1206,36.6062,34.3653,34.4165,..
Latvia,LVA,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.87357,46.40292,43.5906,42.77549,60.5736,62.47729,64.36401,62.6287,64.16027,65.2392,76.39319,73.86546
Least developed countries: UN classification,LDC,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.323307,11.69185,30.76148,6.261631,3.310659,3.414434,0.6487616,0.9323708,1.869904,3.886223,2.880695,2.769309,10.33666,28.30853,16.42893,43.06463,45.58859,47.20313,43.79828,37.27271,33.13391,30.04619,31.38311,33.77117,34.85646,30.51776,32.5703,39.91649,53.81608,56.89103,58.35919,..,..,..
Lebanon,LBN,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.75221,106.3985,113.3634,75.34917,78.95464,71.6672,91.20072,96.14751,115.0352,118.2907,140.0574,163.3493,174.9212,170.1011,171.4599,144.8109,151.0289,149.6436,163.51,158.1345,159.6112,150.6265,155.1128,158.9124,156.6378,168.7754,171.8538,171.4636,166.8877,161.5069,..,..,..,..
Lebanon,LBN,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.5507,65.5483,79.3775,45.7359,48.9484,42.9686,48.8164,54.9446,60.5485,66.14,73.8913,82.2675,87.9016,86.0229,82.5746,78.6429,78.1257,69.6695,71.8111,74.1064,76.2753,72.0447,82.5285,89.9879,89.9553,93.3173,98.2255,100.566,103.999,106.568,..,..,..,..
Lebanon,LBN,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,160.3695,182.6081,193.7314,126.3158,117.6542,113.3705,121.8497,120.433,134.4088,142.5551,153.5003,170.9381,189.2191,198.8589,198.0379,213.4953,223.0827,229.4481,241.4366,240.7602,235.6071,231.8359,239.3183,243.035,235.7169,236.5073,244.1032,246.567,258.0722,259.166,..,..,..,..
Lesotho,LSO,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0002975,5.512336,7.603732,4.37861,1.097234,4.391263,5.153707,10.72008,24.34662,22.58542,19.15683,30.48218,5.793489,9.506873,7.653764,8.173516,8.077861,3.899684,3.068996,2.196493,1.930018,3.659838,2.504964,2.154958,2.360089,2.258656,2.277882,2.410636,3.80899,2.273441,1.694295,1.471518,2.565689,3.876745,3.437939,3.797354,3.785778,3.074827,2.485719,1.758544,2.56266,1.332822
Lesotho,LSO,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,4.489627,4.720594,3.875612,5.177311,10.32142,11.93312,15.24961,21.23118,24.83675,30.86493,30.18325,29.86437,29.60085,31.79679,32.11903,29.20987,31.3413,27.2303,24.74636,21.39003,22.70462,26.34578,22.28324,21.4326,25.5307,21.41475,26.93327,24.35221,22.6586,22.78891,16.94291,11.19013,11.678,12.24656,14.95958,13.2558,15.02837,16.11464,18.03859,22.48485,22.63518,21.40672,20.78458,20.5127,22.93616,24.3725,26.67324,25.44478,27.71452
Lesotho,LSO,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,6.8264,8.3961,7.62568,9.01012,8.11422,7.95427,9.76381,7.05772,10.9018,13.5881,11.7991,14.4693,15.3599,12.9764,14.727,14.9422,14.8496,15.596,16.1636,15.5945,17.9791,22.0208,18.2511,16.344,21.3703,16.2418,14.7491,13.7715,12.4716,12.497,5.34978,5.25596,7.23312,7.3608,9.993,10.0243,12.6077,13.4115,14.3488,18.5687,19.9473,19.3315,18.2731,18.2164,20.0087,20.4686,20.7958,20.0141,..
Lesotho,LSO,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.2886,39.09029,50.33521,52.13038,52.53559,52.49238,49.17337,48.24989,46.84206,43.98351,40.64073,35.54654,32.25624,34.24957,33.25348,31.33621,32.79573,33.2915,34.46143,30.08733,27.62254,28.03242,26.5147,26.23518,24.33468,24.23285,28.77828,34.44128,33.45796,38.95847,40.21169,35.67287,35.13456,37.92134,33.987,33.66181,30.75904,39.39849,40.2759,34.39148,38.13655,39.94633
Liberia,LBR,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,103.9041,94.98222,102.4922,119.3045,115.7309,104.7478,98.24866,85.25422,68.07961,67.54858,15.84279,13.95816,12.92079,12.76365,13.06979,14.06323,15.70925,14.20576,17.40295,16.91651,20.04823,..
Liberia,LBR,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.194192,3.467358,3.661133,4.22839,4.86245,5.220272,5.949748,6.360765,6.789164,9.494029,10.17579,11.28611,11.35449,13.99993,13.87296,15.96944,16.52011,18.60963,19.7388,18.96438,16.80881,..
Liberia,LBR,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.99184,2.0295,2.05492,2.55817,3.35212,3.80967,4.74413,5.25938,6.12665,7.94696,9.36699,10.3743,10.0468,11.8208,11.4404,12.7449,13.0207,16.7524,16.9764,..,..,..
Liberia,LBR,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.14117,6.473869,5.121128,7.706813,9.658298,11.82918,13.33964,14.83887,16.45346,20.73838,22.88725,26.36205,22.64981,23.82678,22.1447,23.49035,22.21414,20.48672,21.47364,21.07223,21.88403,..
Libya,LBY,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,0.9789249,1.20776,1.737175,2.240982,2.294609,2.616509,2.765007,0.6637887,0.8932934,2.147991,11.59836,17.24195,24.7005,18.55039,14.04591,31.50065,27.58574,16.80865,35.75308,36.71649,26.18686,31.55839,23.64616,21.85218,23.89961,19.93017,57.92789,61.92255,64.97645,58.3848,60.45325,63.56379,64.34153,57.73515,50.8294,53.50167,42.13877,47.99823,45.99186,31.73098,25.78987,6.23567,6.328898,6.319129,8.547548,4.468889,11.70577,10.8199,29.21899,9.15162,14.49047,103.2328,..,..,160.2282,125.5412,122.8641,..,54.08298
Libya,LBY,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,4.267601,3.289762,2.935335,2.893489,2.649296,2.506526,2.45532,3.841124,4.713679,5.961853,10.10705,12.68644,16.0883,15.93178,17.64367,18.61476,18.2539,17.13367,27.3442,19.16349,29.39059,36.88557,39.65438,47.54036,56.75508,54.83226,48.99704,46.05837,42.95817,42.45329,46.25195,45.65583,44.83357,35.98672,42.59855,42.86246,43.40812,36.59365,43.6687,31.4515,25.56617,15.80562,10.82643,10.26133,9.888968,11.8265,19.47665,15.01595,32.99625,16.15392,27.88752,64.09476,90.23811,77.60034,43.48678,30.24546,33.03687,77.03169,12.07807
Libya,LBY,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.4337,28.4245,28.7565,32.2273,32.41,32.5346,23.6847,22.0192,24.5629,23.9494,20.4673,19.6148,17.2067,12.7841,10.34,7.38439,6.00762,6.15368,7.29914,11.1783,9.26019,14.1819,9.33809,13.7369,19.3187,21.52,18.8829,12.9904,11.1278,11.6739,16.6352,..
Libya,LBY,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,10.3267,8.794932,9.771217,9.41385,9.819374,9.275373,9.876724,11.92446,18.8854,20.8685,24.60975,29.33369,27.08236,27.19441,29.49056,34.2861,33.77159,30.8343,41.30923,38.16302,38.03377,40.68695,52.55241,56.74326,66.69261,58.75132,58.84247,64.31309,57.97489,63.58396,68.8684,73.50381,75.15748,66.57277,59.35155,61.31542,55.27269,48.51145,48.0597,40.46219,33.34359,29.61746,26.56471,25.99537,30.39245,42.78396,71.25803,51.64331,142.8431,62.60109,101.4612,216.1638,315.7433,355.424,252.3045,183.7452,188.7235,449.954,50.15396
Liechtenstein,LIE,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1179239,0.0387705,0.0667075,0.0306947,0.0749651,0.0266812,0.0269661,0.027851,0.0260919,0.031792,0.0248483,0.015653,0.0139762,0.0186222,..,0.0178356,0.2458715,0.2454343,0.1626734,0.1558173,2.310842,3.934187,4.070839,4.058021,4.826047,9.974302,11.71295
Lithuania,LTU,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.62391,13.63857,15.72172,17.10782,18.55238,18.32064,19.3931,22.21425,27.92633,33.69318,45.70022,53.79694,62.72241,65.41356,..,64.56127,55.49672,52.34336,50.18901,47.77303,47.56639,47.8068,44.56871,43.37709,41.8503,41.09299,41.5307
Lithuania,LTU,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.6256,49.5,46.5188,43.0171,40.8159,41.5577,42.6898,40.978,40.3737,39.0505,37.641,..
Lithuania,LTU,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.05501,46.00991,46.09676,46.282,44.85351,58.81267,60.65591,59.0662,61.12078,62.87164,78.03306,82.55404
Luxembourg,LUX,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8315614,0.8370677,0.8948765,0.8576272,0.7509013,0.8219443,0.721835,0.6473721,0.9964582,0.9269494,0.7905556,0.7419577,0.6744153,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.867301,2.503199,3.068656,3.172515,3.111436,4.808385,5.865225
Luxembourg,LUX,Deposit money banks'' assets to GDP (%),GFDD.DI.02,43.58414,47.54698,47.95623,47.1724,50.42303,50.78121,53.65329,52.85611,49.67897,47.87514,48.40148,48.78399,48.08672,49.31009,53.40712,65.82246,66.18823,43.64701,79.81687,84.7405,91.94271,96.868,96.96345,89.15518,85.70742,83.24812,87.45348,90.42115,93.64884,94.30259,104.7686,101.0273,116.557,..,84.74243,94.29733,88.88034,90.86032,..,..,..,82.85182,71.59998,73.97639,70.21436,75.41035,79.00794,89.72447,107.9617,108.0107,93.79117,91.56097,91.09914,94.35072,94.35751,99.37885,103.4051,107.1331,111.4174,114.6527,111.2593,103.6726
Luxembourg,LUX,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.4548,67.4938,69.054,65.9965,71.2724,74.7241,85.3118,101.153,100.974,86.1171,84.1766,83.5829,86.6615,86.4952,91.7767,96.7228,100.941,105.78,108.68,105.778,..
Luxembourg,LUX,Liquid liabilities to GDP (%),GFDD.DI.05,31.62266,36.32771,39.59491,42.26809,31.06874,34.02775,35.108,39.72416,40.50834,46.17457,44.61497,52.77185,60.48772,69.01054,75.39733,93.9326,93.6683,99.69308,112.5754,113.8776,122.7607,133.023,131.114,132.7558,132.2985,163.0596,173.407,215.0215,267.0686,260.3807,277.5666,244.3083,298.5388,0.9964582,296.8248,285.4231,311.9917,320.4873,..,..,..,857.6883,862.7452,866.9102,857.5674,865.563,854.6236,927.4318,896.2333,747.7322,634.4688,708.8638,630.67,565.4647,576.3147,628.2961,636.4265,628.3061,634.1252,660.5718,688.5241,728.5128
"Macao SAR, China",MAC,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.529243,2.825149,0.9025006,0.6000893,0.4330816,0.3137507,0.2069892,0.1974252,0.1271089,0.2937463,0.1337606,0.1232589,0.1495435,0.1984093,0.2642059,0.3648143,0.3468888,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.4282,63.18862,62.02003,56.78847,60.14997,63.88737,63.58948,66.35112,66.77454,80.21886,79.32144,74.3935,77.81947,84.3512,78.93045,80.47565,71.96674,65.93176,57.97176,51.17083,43.00138,45.90013,42.57489,48.62562,54.43673,58.66992,57.82203,56.81593,57.58126,62.54282,77.38636,108.2232,117.3594,113.2689,113.3931,119.5118,283.9117,241.5155
"Macao SAR, China",MAC,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.4282,63.1886,61.0915,56.0168,59.6365,63.5976,62.6429,65.5943,66.0617,79.7437,79.0368,74.2661,77.8195,84.3507,78.9264,80.4757,71.9667,63.4038,54.5794,48.2194,40.7208,43.9017,40.9152,47.3115,53.282,57.4605,56.8708,56.1299,57.5758,62.5424,77.3863,108.253,117.397,113.304,113.43,119.401,..,..
"Macao SAR, China",MAC,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.88724,84.89534,90.20273,91.05256,108.6841,111.5675,117.6863,139.1954,129.6669,120.3196,121.8441,123.6927,130.0113,134.8887,148.6552,164.5321,156.1879,165.7869,166.7838,167.6352,141.3952,139.011,141.7023,125.0194,112.3536,122.9411,107.3979,100.7321,108.5357,107.1021,111.0562,131.2716,147.572,145.9103,145.7898,154.3154,355.8252,286.9243
